"item","substitute"
"999304398","999995268"
"999995268","999185673"
"999185673","999995268"
"999995268","999323939"
"999323939","999995268"
"999995268","999467845"
"999467845","999995268"
"999995268","999150386"
"999150386","999995268"
"999995268","999969113"
"999969113","999995268"
"999995268","999279415"
"999279415","999995268"
"999995268","999168027"
"999168027","999995268"
"999995268","999169687"
"999169687","999995268"
"999995268","999196005"
"999196005","999995268"
"999995268","999175636"
"999175636","999995268"
"999995268","999476280"
"999476280","999995268"
"999995268","999239299"
"999239299","999995268"
"999995268","999710622"
"999710622","999995268"
"999995268","999170281"
"999170281","999995268"
"999995268","999253809"
"999253809","999995268"
"999995268","999469572"
"999469572","999995268"
"999995268","999276595"
"999276595","999995268"
"999995268","999527354"
"999527354","999995268"
"999995268","999616785"
"999616785","999995268"
"999995268","999300055"
"999300055","999995268"
"999995268","999590904"
"999590904","999995268"
"999995268","999273318"
"999273318","999995268"
"999995268","999540906"
"999540906","999995268"
"999995268","999391909"
"999391909","999995268"
"999995268","999257234"
"999257234","999995268"
"999995268","999289703"
"999289703","999995268"
"999995268","999401570"
"999401570","999995268"
"999995268","999334289"
"999334289","999995268"
"999995268","999183077"
"999183077","999995268"
"999995268","999476545"
"999476545","999995268"
"999995268","999277266"
"999277266","999995268"
"999995268","999946229"
"999946229","999995268"
"999995268","999616763"
"999616763","999995268"
"999995268","999388595"
"999388595","999995268"
"999995268","999157117"
"999157117","999995268"
"999995268","999351940"
"999351940","999995268"
"999995268","999357140"
"999357140","999995268"
"999995268","999334732"
"999334732","999995268"
"999995268","999262372"
"999262372","999995268"
"999995268","999374982"
"999374982","999995268"
"999995268","999157122"
"999157122","999995268"
"999995268","999937555"
"999937555","999995268"
"999995268","999252830"
"999252830","999995268"
"999995268","999181669"
"999181669","999995268"
"999995268","999233217"
"999233217","999995268"
"999995268","999245269"
"999245269","999995268"
"999995268","999377064"
"999377064","999995268"
"999995268","999179574"
"999179574","999995268"
"999995268","999946225"
"999946225","999995268"
"999995268","999175915"
"999175915","999995268"
"999995268","999236394"
"999236394","999995268"
"999995268","999428993"
"999428993","999995268"
"999995268","999693305"
"999693305","999995268"
"999995268","999326698"
"999326698","999995268"
"999995268","999388473"
"999388473","999995268"
"999995268","999383145"
"999383145","999995268"
"999995268","999326163"
"999326163","999995268"
"999995268","999326699"
"999326699","999995268"
"999995268","999411565"
"999411565","999995268"
"999995268","999185672"
"999185672","999995268"
"999995268","999271525"
"999271525","999995268"
"999995268","999372428"
"999372428","999995268"
"999995268","999247830"
"999247830","999995268"
"999995268","999274511"
"999274511","999995268"
"999995268","999243893"
"999243893","999995268"
"999995268","999184227"
"999184227","999995268"
"999995268","999275988"
"999275988","999995268"
"999995268","999946224"
"999946224","999995268"
"999995268","999578813"
"999578813","999995268"
"999995268","999410057"
"999410057","999995268"
"999995268","999972283"
"999972283","999995268"
"999995268","999244113"
"999244113","999995268"
"999995268","999277267"
"999277267","999995268"
"999995268","999296493"
"999296493","999995268"
"999995268","999352306"
"999352306","999995268"
"999995268","999175637"
"999175637","999995268"
"999995268","999459267"
"999459267","999995268"
"999995268","999294034"
"999294034","999995268"
"999995268","999510823"
"999510823","999995268"
"999995268","999551713"
"999551713","999995268"
"999995268","999276393"
"999276393","999995268"
"999995268","999196004"
"999196004","999995268"
"999995268","999227022"
"999227022","999995268"
"999995268","999165939"
"999165939","999995268"
"999995268","999178846"
"999178846","999995268"
"999995268","999352072"
"999352072","999995268"
"999995268","999225622"
"999225622","999995268"
"999995268","999179809"
"999179809","999995268"
"999995268","999248484"
"999248484","999995268"
"999995268","999265283"
"999265283","999995268"
"999995268","999316009"
"999316009","999995268"
"999995268","999425476"
"999425476","999995268"
"999995268","999247946"
"999247946","999995268"
"999995268","999437525"
"999437525","999995268"
"999995268","999227072"
"999227072","999995268"
"999995268","999171887"
"999171887","999995268"
"999995268","999276391"
"999276391","999995268"
"999995268","999179555"
"999179555","999995268"
"999995268","999428995"
"999428995","999995268"
"999995268","999436980"
"999436980","999995268"
"999995268","999224669"
"999224669","999995268"
"999995268","999996406"
"999996406","999995268"
"999995268","999958014"
"999958014","999995268"
"999995268","999178856"
"999178856","999995268"
"999995268","999999155"
"999999155","999995268"
"999995268","999232352"
"999232352","999995268"
"999995268","999296492"
"999296492","999995268"
"999995268","999272957"
"999272957","999995268"
"999995268","999329006"
"999329006","999995268"
"999995268","999425477"
"999425477","999995268"
"999995268","999937270"
"999937270","999995268"
"999995268","999224118"
"999224118","999995268"
"999995268","999227004"
"999227004","999995268"
"999995268","999985248"
"999985248","999995268"
"999995268","999999154"
"999999154","999995268"
"999995268","999235115"
"999235115","999995268"
"999995268","999301585"
"999301585","999995268"
"999995268","999276060"
"999276060","999995268"
"999995268","999265641"
"999265641","999995268"
"999995268","999171886"
"999171886","999995268"
"999995268","999473968"
"999473968","999995268"
"999995268","999225621"
"999225621","999995268"
"999995268","999473969"
"999473969","999995268"
"999995268","999224678"
"999224678","999995268"
"999995268","999937561"
"999937561","999995268"
"999995268","999958016"
"999958016","999995268"
"999995268","999736173"
"999736173","999995268"
"999995268","999301596"
"999301596","999995268"
"999995268","999224372"
"999224372","999995268"
"999995268","999271417"
"999271417","999995268"
"999452598","999558880"
"999558880","999452598"
"999452598","999174145"
"999174145","999452598"
"999452598","999985253"
"999985253","999452598"
"999452598","999159867"
"999159867","999452598"
"999452598","999169806"
"999169806","999452598"
"999452598","999150854"
"999150854","999452598"
"999452598","999311184"
"999311184","999452598"
"999452598","999937456"
"999937456","999452598"
"999452598","999157116"
"999157116","999452598"
"999452598","999176501"
"999176501","999452598"
"999452598","999170277"
"999170277","999452598"
"999452598","999178121"
"999178121","999452598"
"999452598","999327285"
"999327285","999452598"
"999452598","999436925"
"999436925","999452598"
"999452598","999590905"
"999590905","999452598"
"999452598","999357191"
"999357191","999452598"
"999452598","999157121"
"999157121","999452598"
"999452598","999223282"
"999223282","999452598"
"999452598","999782896"
"999782896","999452598"
"999452598","999273344"
"999273344","999452598"
"999452598","999147646"
"999147646","999452598"
"999452598","999180117"
"999180117","999452598"
"999452598","999170276"
"999170276","999452598"
"999452598","999174146"
"999174146","999452598"
"999452598","999540882"
"999540882","999452598"
"999452598","999377438"
"999377438","999452598"
"999452598","999777148"
"999777148","999452598"
"999452598","999172134"
"999172134","999452598"
"999452598","999486825"
"999486825","999452598"
"999452598","999243058"
"999243058","999452598"
"999452598","999616784"
"999616784","999452598"
"999452598","999304398"
"999304398","999452598"
"999452598","999185673"
"999185673","999452598"
"999452598","999323939"
"999323939","999452598"
"999452598","999467845"
"999467845","999452598"
"999452598","999150386"
"999150386","999452598"
"999452598","999969113"
"999969113","999452598"
"999452598","999279415"
"999279415","999452598"
"999452598","999168027"
"999168027","999452598"
"999452598","999169687"
"999169687","999452598"
"999452598","999196005"
"999196005","999452598"
"999452598","999175636"
"999175636","999452598"
"999452598","999476280"
"999476280","999452598"
"999452598","999239299"
"999239299","999452598"
"999452598","999710622"
"999710622","999452598"
"999452598","999170281"
"999170281","999452598"
"999452598","999253809"
"999253809","999452598"
"999452598","999469572"
"999469572","999452598"
"999452598","999276595"
"999276595","999452598"
"999452598","999527354"
"999527354","999452598"
"999452598","999616785"
"999616785","999452598"
"999452598","999300055"
"999300055","999452598"
"999452598","999590904"
"999590904","999452598"
"999452598","999273318"
"999273318","999452598"
"999452598","999540906"
"999540906","999452598"
"999452598","999391909"
"999391909","999452598"
"999452598","999257234"
"999257234","999452598"
"999452598","999289703"
"999289703","999452598"
"999452598","999401570"
"999401570","999452598"
"999452598","999334289"
"999334289","999452598"
"999452598","999183077"
"999183077","999452598"
"999452598","999476545"
"999476545","999452598"
"999452598","999277266"
"999277266","999452598"
"999452598","999946229"
"999946229","999452598"
"999452598","999616763"
"999616763","999452598"
"999452598","999388595"
"999388595","999452598"
"999452598","999157117"
"999157117","999452598"
"999452598","999351940"
"999351940","999452598"
"999452598","999357140"
"999357140","999452598"
"999452598","999334732"
"999334732","999452598"
"999452598","999262372"
"999262372","999452598"
"999452598","999374982"
"999374982","999452598"
"999452598","999157122"
"999157122","999452598"
"999452598","999937555"
"999937555","999452598"
"999452598","999252830"
"999252830","999452598"
"999452598","999181669"
"999181669","999452598"
"999452598","999233217"
"999233217","999452598"
"999452598","999245269"
"999245269","999452598"
"999452598","999377064"
"999377064","999452598"
"999452598","999179574"
"999179574","999452598"
"999452598","999946225"
"999946225","999452598"
"999452598","999175915"
"999175915","999452598"
"999452598","999236394"
"999236394","999452598"
"999452598","999428993"
"999428993","999452598"
"999452598","999693305"
"999693305","999452598"
"999452598","999326698"
"999326698","999452598"
"999452598","999388473"
"999388473","999452598"
"999452598","999383145"
"999383145","999452598"
"999452598","999326163"
"999326163","999452598"
"999452598","999326699"
"999326699","999452598"
"999452598","999411565"
"999411565","999452598"
"999452598","999185672"
"999185672","999452598"
"999452598","999271525"
"999271525","999452598"
"999452598","999372428"
"999372428","999452598"
"999452598","999247830"
"999247830","999452598"
"999452598","999274511"
"999274511","999452598"
"999452598","999243893"
"999243893","999452598"
"999452598","999184227"
"999184227","999452598"
"999452598","999275988"
"999275988","999452598"
"999452598","999946224"
"999946224","999452598"
"999452598","999578813"
"999578813","999452598"
"999452598","999410057"
"999410057","999452598"
"999452598","999972283"
"999972283","999452598"
"999452598","999244113"
"999244113","999452598"
"999452598","999277267"
"999277267","999452598"
"999452598","999296493"
"999296493","999452598"
"999452598","999352306"
"999352306","999452598"
"999452598","999175637"
